date,product_id,category,price,cost,discount_pct,units_sold,revenue,inventory_level,competitor_price,season,day_of_week
18-11-2024,P115,Fashion,782.8,619.58,5,0,0,269,771.93,Festival,Monday
18-11-2024,P116,Sports,809,582.15,0,0,0,304,822.74,Normal,Monday
18-11-2024,P117,Home,648,452.31,0,1,648,254,635.66,Normal,Monday
18-11-2024,P118,Home,612.9,420.78,10,0,0,465,589.56,Sale,Monday
18-11-2024,P119,Electronics,1349.1,1095.96,10,1,1349.1,83,1357.56,Normal,Monday
19-11-2024,P100,Sports,1380,1061.09,0,0,0,478,1354.38,Normal,Tuesday
19-11-2024,P101,Fashion,384.3,304.89,10,2,768.6,103,366.78,Normal,Tuesday
19-11-2024,P102,Electronics,629,493.13,0,2,1258,471,635.73,Normal,Tuesday
19-11-2024,P103,Home,860.7,582.69,5,1,860.7,335,896.51,Normal,Tuesday
19-11-2024,P104,Electronics,665.95,524.48,5,0,0,32,675.24,Normal,Tuesday
19-11-2024,P105,Fashion,855.95,605.05,5,3,2567.85,491,878.61,Holiday,Tuesday
19-11-2024,P106,Sports,237,168.14,0,5,1185,195,244.82,Holiday,Tuesday
19-11-2024,P107,Home,1017,656.05,0,0,0,138,973.69,Normal,Tuesday
19-11-2024,P108,Electronics,224,135.25,0,4,896,497,217.94,Sale,Tuesday
19-11-2024,P109,Electronics,1492,926.72,0,0,0,462,1463.35,Normal,Tuesday
19-11-2024,P110,Fashion,577,445.24,0,0,0,427,554.27,Normal,Tuesday
19-11-2024,P111,Sports,363.6,281.31,10,4,1454.4,52,380.86,Festival,Tuesday
19-11-2024,P112,Fashion,1045,683.53,0,0,0,237,1051.29,Festival,Tuesday
19-11-2024,P113,Sports,767.7,608.03,10,2,1535.4,251,747.68,Sale,Tuesday
19-11-2024,P114,Home,737.1,540.83,10,2,1474.2,373,716.02,Normal,Tuesday
19-11-2024,P115,Fashion,404.7,330.58,5,1,404.7,489,419.93,Holiday,Tuesday
19-11-2024,P116,Home,249.85,162.66,5,4,999.4,246,251.11,Normal,Tuesday
19-11-2024,P117,Home,915,720.5,0,1,915,356,884.08,Holiday,Tuesday
19-11-2024,P118,Fashion,369.55,236.07,5,3,1108.65,311,360.47,Normal,Tuesday
19-11-2024,P119,Fashion,1122.9,738.94,5,0,0,359,1106.8,Normal,Tuesday
20-11-2024,P100,Home,627.3,505.85,15,0,0,239,602.26,Sale,Wednesday
20-11-2024,P101,Sports,1273.5,1117.5,10,0,0,36,1247.01,Normal,Wednesday
20-11-2024,P102,Sports,541.8,405.52,10,1,541.8,127,544.54,Festival,Wednesday
20-11-2024,P103,Fashion,1047.6,765.71,10,1,1047.6,355,1009.45,Normal,Wednesday
20-11-2024,P104,Sports,577.6,379.5,5,5,2888,202,552.8,Festival,Wednesday
20-11-2024,P105,Home,571,399,0,3,1713,209,590.28,Holiday,Wednesday
20-11-2024,P106,Fashion,258,196.98,0,4,1032,279,267.85,Normal,Wednesday
20-11-2024,P107,Sports,240.35,179.47,5,3,721.05,116,236.24,Normal,Wednesday
20-11-2024,P108,Fashion,716,555.84,0,1,716,256,722.31,Festival,Wednesday
20-11-2024,P109,Electronics,895.9,825.09,15,2,1791.8,52,891.95,Sale,Wednesday
20-11-2024,P110,Sports,611.8,497.32,5,0,0,446,600.37,Normal,Wednesday
20-11-2024,P111,Fashion,606.1,441.9,5,1,606.1,320,610.76,Normal,Wednesday
20-11-2024,P112,Home,472,295.97,0,4,1888,463,457.99,Sale,Wednesday
20-11-2024,P113,Electronics,1308.15,914.78,5,1,1308.15,447,1370.29,Normal,Wednesday
20-11-2024,P114,Home,1034.1,853.11,10,0,0,262,1065.27,Normal,Wednesday
20-11-2024,P115,Electronics,1436,1108.17,0,0,0,263,1414.17,Festival,Wednesday
20-11-2024,P116,Home,925.2,724.16,10,2,1850.4,271,899.75,Normal,Wednesday
20-11-2024,P117,Sports,339.15,282.73,5,5,1695.75,150,338.11,Normal,Wednesday
20-11-2024,P118,Sports,961.4,654.22,5,2,1922.8,492,1009.31,Festival,Wednesday
20-11-2024,P119,Home,855.1,766.22,15,4,3420.4,123,844.82,Normal,Wednesday
21-11-2024,P100,Fashion,1004.4,704.65,10,0,0,102,961.04,Normal,Thursday
21-11-2024,P101,Fashion,664.05,429.42,5,3,1992.15,72,631.06,Festival,Thursday
21-11-2024,P102,Home,663,414.34,0,1,663,406,645.36,Normal,Thursday
21-11-2024,P103,Sports,1499,1023.41,0,0,0,324,1556.11,Festival,Thursday
21-11-2024,P104,Fashion,1132.2,991.42,10,0,0,43,1123.45,Normal,Thursday
21-11-2024,P105,Home,1166.4,939.45,10,0,0,493,1204.58,Normal,Thursday
21-11-2024,P106,Electronics,668,414.05,0,1,668,193,684.06,Normal,Thursday
21-11-2024,P107,Home,834.7,637.96,15,0,0,23,851.15,Normal,Thursday
21-11-2024,P108,Home,679.5,508.64,10,3,2038.5,51,670.77,Normal,Thursday
21-11-2024,P109,Fashion,464,302.83,0,6,2784,151,455.3,Sale,Thursday
21-11-2024,P110,Sports,862.6,595.63,5,0,0,142,822.46,Holiday,Thursday
21-11-2024,P111,Fashion,747,543.72,0,2,1494,143,772.72,Festival,Thursday
21-11-2024,P112,Electronics,410.4,334.95,5,1,410.4,328,422.39,Normal,Thursday
21-11-2024,P113,Fashion,259,179.2,0,4,1036,48,268.62,Festival,Thursday
21-11-2024,P114,Fashion,1091.7,920.15,10,0,0,224,1038.9,Normal,Thursday
21-11-2024,P115,Fashion,870.4,769.62,15,0,0,39,859.8,Holiday,Thursday
21-11-2024,P116,Electronics,315.35,224.02,15,6,1892.1,40,310.22,Sale,Thursday
21-11-2024,P117,Fashion,1147.5,980.07,10,1,1147.5,319,1156.76,Normal,Thursday
21-11-2024,P118,Fashion,821.75,583.82,5,4,3287,114,856.29,Sale,Thursday
21-11-2024,P119,Electronics,740,528.85,0,2,1480,341,735.32,Sale,Thursday
22-11-2024,P100,Sports,1314.9,983.61,10,2,2629.8,329,1252.97,Normal,Friday
22-11-2024,P101,Home,899,679.57,0,6,5394,194,922.3,Festival,Friday
22-11-2024,P102,Electronics,585,381.98,0,0,0,433,607.89,Normal,Friday
22-11-2024,P103,Electronics,553.85,411.21,5,1,553.85,251,566.25,Normal,Friday
22-11-2024,P104,Electronics,1036,660.53,0,4,4144,482,1025.56,Sale,Friday
22-11-2024,P105,Home,371,227.76,0,6,2226,139,354.92,Normal,Friday
22-11-2024,P106,Fashion,337.25,230.52,5,0,0,256,336.81,Normal,Friday
22-11-2024,P107,Home,590.4,471.43,10,1,590.4,477,618.86,Normal,Friday
22-11-2024,P108,Fashion,1151,860,0,0,0,363,1183.37,Normal,Friday
22-11-2024,P109,Fashion,981,642.48,0,0,0,86,947.46,Normal,Friday
22-11-2024,P110,Home,887.3,654.95,5,0,0,372,882.86,Festival,Friday
22-11-2024,P111,Sports,913.5,758.96,10,0,0,244,919.34,Festival,Friday
22-11-2024,P112,Home,614.7,520.62,10,0,0,393,620.15,Normal,Friday
22-11-2024,P113,Home,404.7,321.26,5,3,1214.1,469,411.62,Sale,Friday
22-11-2024,P114,Fashion,313,247.82,0,2,626,233,307.8,Normal,Friday
22-11-2024,P115,Fashion,663,500.18,15,0,0,127,648.61,Normal,Friday
22-11-2024,P116,Sports,796.5,702.42,10,1,796.5,66,760.14,Normal,Friday
22-11-2024,P117,Sports,1387,1095.56,0,2,2774,177,1350.33,Festival,Friday
22-11-2024,P118,Home,342.95,218.43,5,0,0,119,348.15,Normal,Friday
22-11-2024,P119,Sports,1455,1096.69,0,1,1455,465,1454.25,Normal,Friday
23-11-2024,P100,Fashion,1487,1016.79,0,0,0,235,1495.06,Normal,Saturday
23-11-2024,P101,Fashion,1319,994.86,0,0,0,367,1323.94,Normal,Saturday
23-11-2024,P102,Fashion,1212,928.03,0,1,1212,171,1176.48,Holiday,Saturday
23-11-2024,P103,Electronics,642,443.55,0,0,0,435,643.62,Normal,Saturday
23-11-2024,P104,Home,845.1,610.33,10,0,0,85,849.43,Sale,Saturday
23-11-2024,P105,Sports,509,362.12,0,3,1527,296,515.35,Festival,Saturday
23-11-2024,P106,Electronics,685.95,596.81,15,2,1371.9,410,689.54,Normal,Saturday
23-11-2024,P107,Home,659.3,480.13,5,0,0,302,627.16,Normal,Saturday
23-11-2024,P108,Home,820.8,689.1,5,1,820.8,216,839.13,Normal,Saturday
23-11-2024,P109,Fashion,1324,1022.35,0,0,0,256,1277.33,Sale,Saturday
23-11-2024,P110,Fashion,1237,876.41,0,4,4948,112,1234.38,Normal,Saturday
23-11-2024,P111,Fashion,303.3,251.84,10,1,303.3,264,290.87,Normal,Saturday
23-11-2024,P112,Fashion,616,479.95,0,4,2464,194,586.01,Normal,Saturday
23-11-2024,P113,Electronics,1098,749.35,0,0,0,203,1112.55,Normal,Saturday
23-11-2024,P114,Sports,586,424.96,0,2,1172,174,590.31,Holiday,Saturday
23-11-2024,P115,Fashion,341,249.86,0,3,1023,93,339.46,Normal,Saturday
23-11-2024,P116,Electronics,1239.75,941.78,5,0,0,423,1205.78,Normal,Saturday
23-11-2024,P117,Electronics,937,733.04,0,0,0,428,918.09,Normal,Saturday
23-11-2024,P118,Home,781,595.63,0,3,2343,420,798.13,Holiday,Saturday
23-11-2024,P119,Fashion,205,143.58,0,3,615,99,209.31,Normal,Saturday
24-11-2024,P100,Electronics,895,703.56,0,0,0,420,861.28,Normal,Sunday
24-11-2024,P101,Home,1086,830.09,0,3,3258,92,1051.21,Normal,Sunday
24-11-2024,P102,Electronics,491.4,401.81,10,0,0,346,490.02,Holiday,Sunday
24-11-2024,P103,Home,955,756.95,0,0,0,406,998.48,Normal,Sunday
24-11-2024,P104,Electronics,1120.05,709.27,5,0,0,490,1129.81,Normal,Sunday
24-11-2024,P105,Home,790.4,507.72,5,0,0,188,812.09,Normal,Sunday
24-11-2024,P106,Sports,661,424.93,0,0,0,378,693.09,Festival,Sunday
24-11-2024,P107,Sports,1454,1130.31,0,5,7270,146,1525.15,Normal,Sunday
24-11-2024,P108,Sports,354,264.42,0,7,2478,368,343.21,Holiday,Sunday
24-11-2024,P109,Fashion,921.6,768.93,10,1,921.6,116,963.58,Holiday,Sunday
24-11-2024,P110,Home,928,645.54,0,6,5568,466,910.68,Festival,Sunday
24-11-2024,P111,Home,742.5,508.82,10,0,0,29,773.7,Sale,Sunday
24-11-2024,P112,Electronics,1384.15,1032.21,5,0,0,439,1436.65,Normal,Sunday
24-11-2024,P113,Fashion,909,627.02,10,1,909,124,872.03,Normal,Sunday
24-11-2024,P114,Home,600.1,498.83,15,2,1200.2,336,608.22,Festival,Sunday
24-11-2024,P115,Electronics,568.8,485.91,10,4,2275.2,66,581.82,Normal,Sunday
24-11-2024,P116,Sports,772.2,603.01,10,0,0,423,770.51,Normal,Sunday
24-11-2024,P117,Sports,377,290.86,0,3,1131,119,372.09,Festival,Sunday
24-11-2024,P118,Sports,592.2,428.76,10,4,2368.8,444,608.41,Festival,Sunday
24-11-2024,P119,Electronics,1194,858.35,0,3,3582,410,1206.16,Holiday,Sunday
25-11-2024,P100,Electronics,580,360.83,0,0,0,371,587.05,Sale,Monday
25-11-2024,P101,Electronics,455,342.52,0,2,910,47,443,Festival,Monday
25-11-2024,P102,Home,1414,985.68,0,0,0,463,1365.23,Sale,Monday
25-11-2024,P103,Electronics,884.85,749.34,15,0,0,462,908.35,Normal,Monday
25-11-2024,P104,Home,1203,791.44,0,0,0,169,1227.05,Normal,Monday
25-11-2024,P105,Home,925.65,763.45,15,0,0,259,893.04,Normal,Monday
25-11-2024,P106,Home,839.8,689.7,5,1,839.8,346,825.91,Normal,Monday
25-11-2024,P107,Sports,1444,1154.81,0,2,2888,226,1506.86,Normal,Monday
25-11-2024,P108,Electronics,1292.4,990.86,10,0,0,488,1345.63,Normal,Monday
25-11-2024,P109,Sports,1275.85,957.69,5,0,0,361,1222.6,Holiday,Monday
25-11-2024,P110,Electronics,964,642.28,0,0,0,486,966.05,Normal,Monday
25-11-2024,P111,Fashion,392.35,257.93,5,6,2354.1,263,387.08,Festival,Monday
25-11-2024,P112,Home,443,313.04,0,2,886,223,458.15,Festival,Monday
25-11-2024,P113,Electronics,431.1,324.45,10,6,2586.6,254,452.19,Normal,Monday
25-11-2024,P114,Electronics,252,173.7,0,3,756,454,264.3,Sale,Monday
25-11-2024,P115,Fashion,837.9,557.18,5,3,2513.7,212,797.52,Normal,Monday
25-11-2024,P116,Electronics,500.65,411.67,5,4,2002.6,116,477.35,Normal,Monday
25-11-2024,P117,Fashion,1415,877.96,0,1,1415,322,1400.16,Normal,Monday
25-11-2024,P118,Fashion,488.3,388.86,5,1,488.3,414,474,Holiday,Monday
25-11-2024,P119,Home,917.1,695.26,10,0,0,337,889.86,Normal,Monday
26-11-2024,P100,Electronics,499,368.02,0,5,2495,262,515.77,Normal,Tuesday
26-11-2024,P101,Fashion,1131,687.12,0,3,3393,79,1127.26,Normal,Tuesday
26-11-2024,P102,Fashion,1105,799.54,15,1,1105,51,1097.61,Normal,Tuesday
26-11-2024,P103,Home,741,505.34,0,1,741,232,705.75,Normal,Tuesday
26-11-2024,P104,Electronics,570,452.07,0,1,570,64,545.64,Normal,Tuesday
26-11-2024,P105,Home,1025.1,746.19,10,0,0,145,993.31,Normal,Tuesday
26-11-2024,P106,Electronics,490.5,364.3,10,1,490.5,67,508.84,Holiday,Tuesday
26-11-2024,P107,Sports,1310.4,1087.77,10,0,0,478,1271.63,Normal,Tuesday
26-11-2024,P108,Sports,1158.3,789.81,10,1,1158.3,58,1146.87,Holiday,Tuesday
26-11-2024,P109,Sports,1332,981.19,10,0,0,409,1339.02,Normal,Tuesday
26-11-2024,P110,Home,632.7,432.39,5,3,1898.1,495,603.81,Festival,Tuesday
26-11-2024,P111,Fashion,1246,761.26,0,0,0,211,1250.31,Normal,Tuesday
26-11-2024,P112,Sports,211,162.32,0,7,1477,396,212.01,Holiday,Tuesday
26-11-2024,P113,Electronics,376,250.79,0,1,376,194,369.1,Sale,Tuesday
26-11-2024,P114,Fashion,361,217.73,0,2,722,197,347.06,Sale,Tuesday
26-11-2024,P115,Electronics,487.35,350.95,5,0,0,76,482.77,Festival,Tuesday
26-11-2024,P116,Electronics,251,171.06,0,3,753,299,263.18,Normal,Tuesday
26-11-2024,P117,Electronics,1329,996.86,0,2,2658,160,1284.81,Sale,Tuesday
26-11-2024,P118,Fashion,893.7,781.11,10,2,1787.4,71,874.76,Normal,Tuesday
26-11-2024,P119,Electronics,408,308.36,0,4,1632,348,425.08,Normal,Tuesday
27-11-2024,P100,Electronics,1150.9,1064.61,15,0,0,262,1095.24,Holiday,Wednesday
27-11-2024,P101,Fashion,745.75,579.51,5,1,745.75,233,757.46,Holiday,Wednesday
27-11-2024,P102,Fashion,1126.8,858.65,10,0,0,337,1149.48,Normal,Wednesday
27-11-2024,P103,Electronics,424.65,285.76,5,5,2123.25,97,410.96,Festival,Wednesday
27-11-2024,P104,Electronics,539.1,382.31,10,0,0,63,520.7,Normal,Wednesday
27-11-2024,P105,Fashion,579.7,416.84,15,1,579.7,190,599.65,Normal,Wednesday
27-11-2024,P106,Fashion,350.55,235.99,5,2,701.1,492,333.35,Normal,Wednesday
27-11-2024,P107,Sports,915.8,740.15,5,0,0,404,907.7,Normal,Wednesday
27-11-2024,P108,Home,659.7,572.7,10,4,2638.8,217,677.83,Sale,Wednesday
27-11-2024,P109,Electronics,1152,797.21,10,0,0,85,1158.59,Normal,Wednesday
27-11-2024,P110,Fashion,712,441.94,0,5,3560,245,686.18,Normal,Wednesday
27-11-2024,P111,Home,1228.35,920.58,5,0,0,418,1210.14,Normal,Wednesday
27-11-2024,P112,Home,1372,919.06,0,0,0,384,1324.75,Normal,Wednesday
27-11-2024,P113,Sports,1091,693.95,0,0,0,335,1054.38,Normal,Wednesday
27-11-2024,P114,Electronics,254.7,220.45,10,6,1528.2,253,247.03,Normal,Wednesday
27-11-2024,P115,Sports,362.9,285.42,5,2,725.8,429,360.31,Normal,Wednesday
27-11-2024,P116,Home,810.35,568.2,5,3,2431.05,236,837.77,Normal,Wednesday
27-11-2024,P117,Sports,296.4,194.27,5,2,592.8,243,284.03,Holiday,Wednesday
27-11-2024,P118,Electronics,869.25,676.32,5,4,3477,31,878.89,Normal,Wednesday
27-11-2024,P119,Home,1224,925.27,10,2,2448,250,1191.44,Normal,Wednesday
28-11-2024,P100,Sports,311,218.93,0,7,2177,23,310.54,Festival,Thursday
28-11-2024,P101,Electronics,679,500.91,0,0,0,95,662.66,Normal,Thursday
28-11-2024,P102,Electronics,783.7,689.71,15,0,0,344,779.73,Sale,Thursday
28-11-2024,P103,Electronics,1218.9,996.09,15,1,1218.9,256,1183.01,Holiday,Thursday
28-11-2024,P104,Sports,1101,754.56,0,0,0,60,1129.52,Sale,Thursday
28-11-2024,P105,Fashion,1341,1147.82,10,0,0,337,1324.16,Sale,Thursday
28-11-2024,P106,Fashion,1366.1,1017.34,5,3,4098.3,344,1324.83,Sale,Thursday
28-11-2024,P107,Sports,338.4,249.05,10,2,676.8,285,353.87,Normal,Thursday
28-11-2024,P108,Electronics,1065.9,894.28,15,0,0,204,1081.05,Holiday,Thursday
28-11-2024,P109,Fashion,633,417.83,0,1,633,164,623.39,Normal,Thursday
28-11-2024,P110,Electronics,710,464.68,0,4,2840,158,703.95,Normal,Thursday
28-11-2024,P111,Fashion,911,690.08,0,0,0,303,933.77,Normal,Thursday
28-11-2024,P112,Electronics,1239,833.16,0,2,2478,33,1263.64,Normal,Thursday
28-11-2024,P113,Home,1332,1028.61,0,0,0,441,1369.5,Normal,Thursday
28-11-2024,P114,Electronics,418,279.85,0,0,0,119,414.84,Festival,Thursday
28-11-2024,P115,Home,246,149.17,0,6,1476,196,253.13,Normal,Thursday
28-11-2024,P116,Fashion,813.45,717.68,15,5,4067.25,30,812.02,Festival,Thursday
28-11-2024,P117,Sports,259.2,199.19,10,3,777.6,415,250.45,Sale,Thursday
28-11-2024,P118,Fashion,950.95,696.04,5,3,2852.85,211,951.76,Normal,Thursday
28-11-2024,P119,Sports,741,598.21,5,0,0,126,759.22,Normal,Thursday
29-11-2024,P100,Sports,1361,969.23,0,1,1361,87,1323.27,Sale,Friday
29-11-2024,P101,Fashion,642.6,523.74,10,1,642.6,257,659.1,Normal,Friday
29-11-2024,P102,Sports,827.05,672.64,15,0,0,231,826.25,Normal,Friday
29-11-2024,P103,Sports,1026,819.64,0,0,0,229,1023.37,Holiday,Friday
29-11-2024,P104,Sports,1079.2,771.37,5,0,0,426,1085.69,Sale,Friday
29-11-2024,P105,Sports,409.45,280.82,5,1,409.45,131,417.92,Festival,Friday
29-11-2024,P106,Electronics,1047.85,791.9,5,0,0,243,1078.21,Sale,Friday
29-11-2024,P107,Home,579,377.7,0,0,0,233,597.07,Normal,Friday
29-11-2024,P108,Fashion,883,553.32,0,1,883,156,842.88,Normal,Friday
29-11-2024,P109,Home,866,666.51,0,1,866,30,859.12,Normal,Friday
29-11-2024,P110,Sports,996.3,691.73,10,0,0,135,971.02,Normal,Friday
29-11-2024,P111,Home,460.75,304.34,5,1,460.75,67,472.9,Normal,Friday
29-11-2024,P112,Electronics,845.1,579.12,10,0,0,232,843.69,Normal,Friday
29-11-2024,P113,Electronics,1092,668.99,0,1,1092,80,1138.34,Normal,Friday
29-11-2024,P114,Sports,368.6,277.25,5,1,368.6,105,381.22,Sale,Friday
29-11-2024,P115,Electronics,1074,727.76,0,0,0,425,1035.83,Festival,Friday
29-11-2024,P116,Sports,378.9,267.54,10,3,1136.7,223,396.64,Normal,Friday
29-11-2024,P117,Fashion,192.85,145.07,5,4,771.4,350,187.39,Sale,Friday
29-11-2024,P118,Home,1412,879.31,0,0,0,454,1437.96,Normal,Friday
29-11-2024,P119,Electronics,677,477.22,0,2,1354,264,706.82,Holiday,Friday
30-11-2024,P100,Home,1261,767.63,0,0,0,309,1281.64,Normal,Saturday
30-11-2024,P101,Electronics,558.6,461.27,5,0,0,175,531.23,Normal,Saturday
30-11-2024,P102,Electronics,302.6,278.28,15,1,302.6,206,297.29,Normal,Saturday
30-11-2024,P103,Fashion,960.3,824.72,10,0,0,283,932.49,Normal,Saturday
30-11-2024,P104,Sports,380,269.27,0,3,1140,115,371.22,Normal,Saturday
30-11-2024,P105,Fashion,723,575.1,0,0,0,472,753.34,Holiday,Saturday
30-11-2024,P106,Home,475,327.23,5,3,1425,128,489.44,Normal,Saturday
30-11-2024,P107,Fashion,1320,983.72,0,1,1320,180,1362.25,Normal,Saturday
30-11-2024,P108,Fashion,1368.95,1127.32,5,0,0,403,1392.02,Normal,Saturday
30-11-2024,P109,Fashion,787.1,628.13,15,0,0,306,775.8,Normal,Saturday
30-11-2024,P110,Sports,943.5,723.58,15,4,3774,389,938.54,Normal,Saturday
30-11-2024,P111,Home,872.1,768.05,10,2,1744.2,177,902.54,Sale,Saturday
30-11-2024,P112,Sports,976,638.28,0,4,3904,56,1020.17,Festival,Saturday
30-11-2024,P113,Sports,535.5,409.38,10,0,0,412,560.2,Sale,Saturday
30-11-2024,P114,Home,509.4,358.76,10,4,2037.6,45,488.72,Normal,Saturday
30-11-2024,P115,Fashion,821,522.79,0,4,3284,61,811.7,Sale,Saturday
30-11-2024,P116,Home,262.8,219.34,10,5,1314,165,251.57,Normal,Saturday
30-11-2024,P117,Sports,1170,1032.09,10,2,2340,220,1119.13,Festival,Saturday
30-11-2024,P118,Fashion,1169.45,865.95,5,2,2338.9,61,1210.63,Normal,Saturday
30-11-2024,P119,Sports,855.9,700.54,10,4,3423.6,198,881.32,Festival,Saturday
01-12-2024,P100,Fashion,617,387.64,0,0,0,207,604.76,Normal,Sunday
01-12-2024,P101,Home,295.2,254.72,10,2,590.4,267,306.46,Normal,Sunday
01-12-2024,P102,Home,261.9,224.59,10,1,261.9,459,270.6,Normal,Sunday
01-12-2024,P103,Electronics,341,207.28,0,2,682,113,332.91,Sale,Sunday
01-12-2024,P104,Sports,466,318.23,0,2,932,188,467.13,Festival,Sunday
01-12-2024,P105,Fashion,1042.2,706.01,10,0,0,286,1062.05,Normal,Sunday
01-12-2024,P106,Fashion,520.6,400.79,5,1,520.6,63,517.86,Normal,Sunday
01-12-2024,P107,Sports,633,471.67,0,6,3798,130,607.57,Normal,Sunday
01-12-2024,P108,Fashion,506.7,343.07,10,0,0,422,528.7,Normal,Sunday
01-12-2024,P109,Fashion,1107,862.69,10,3,3321,53,1108.52,Normal,Sunday
01-12-2024,P110,Sports,683.05,447.24,5,4,2732.2,47,672.22,Normal,Sunday
01-12-2024,P111,Fashion,1257,762.86,0,0,0,457,1306.86,Normal,Sunday
01-12-2024,P112,Home,644.1,503.56,5,4,2576.4,418,646.06,Festival,Sunday
01-12-2024,P113,Home,1392,1054.2,0,1,1392,95,1385.56,Normal,Sunday
01-12-2024,P114,Sports,211,154.56,0,6,1266,348,204.03,Normal,Sunday
01-12-2024,P115,Sports,997.5,752.23,5,0,0,327,1029.21,Normal,Sunday
01-12-2024,P116,Fashion,1300.5,968.66,10,0,0,412,1264.53,Normal,Sunday
01-12-2024,P117,Home,864,720.85,10,0,0,226,829.82,Normal,Sunday
01-12-2024,P118,Fashion,665,517.9,0,0,0,75,646.05,Normal,Sunday
01-12-2024,P119,Electronics,1259,863.46,0,3,3777,26,1250.68,Festival,Sunday
02-12-2024,P100,Electronics,212,146.61,0,3,636,148,206.74,Normal,Monday
02-12-2024,P101,Electronics,841.5,719.66,10,0,0,440,878.63,Sale,Monday
02-12-2024,P102,Fashion,1253,910.14,0,0,0,130,1278.1,Normal,Monday
02-12-2024,P103,Electronics,711,488.78,10,4,2844,37,734.94,Normal,Monday
02-12-2024,P104,Electronics,272.65,184.51,5,4,1090.6,97,271.44,Holiday,Monday
02-12-2024,P105,Fashion,1198.9,931.02,5,4,4795.6,415,1179.99,Sale,Monday
02-12-2024,P106,Fashion,426,293.04,0,4,1704,37,435.88,Festival,Monday
02-12-2024,P107,Home,300.6,248.27,10,5,1503,186,289.73,Normal,Monday
02-12-2024,P108,Fashion,366,245.72,0,2,732,307,350.14,Normal,Monday
02-12-2024,P109,Home,377.15,241.07,5,3,1131.45,124,380.48,Festival,Monday
02-12-2024,P110,Fashion,690,426.97,0,0,0,270,711.43,Sale,Monday
02-12-2024,P111,Electronics,235,150.18,0,1,235,161,246.2,Normal,Monday
02-12-2024,P112,Electronics,644.1,524.67,5,3,1932.3,239,665.13,Holiday,Monday
02-12-2024,P113,Fashion,424,305.7,0,0,0,333,433.97,Normal,Monday
02-12-2024,P114,Electronics,283,196.15,0,4,1132,26,292.85,Normal,Monday
02-12-2024,P115,Fashion,707.2,586.03,15,2,1414.4,20,703.62,Normal,Monday
02-12-2024,P116,Electronics,1184.4,815.34,10,1,1184.4,160,1219.2,Festival,Monday
02-12-2024,P117,Fashion,341,227.51,0,5,1705,22,354.37,Normal,Monday
02-12-2024,P118,Fashion,1187,807.15,0,4,4748,403,1208.25,Sale,Monday
02-12-2024,P119,Electronics,859.5,705.52,10,3,2578.5,254,823.27,Normal,Monday
03-12-2024,P100,Home,289,207.23,0,6,1734,127,299.14,Normal,Tuesday
03-12-2024,P101,Fashion,699,440.07,0,0,0,336,704.79,Normal,Tuesday
03-12-2024,P102,Electronics,1061,811.15,0,2,2122,451,1084.44,Normal,Tuesday
03-12-2024,P103,Sports,962,752.96,0,0,0,132,914.53,Normal,Tuesday
03-12-2024,P104,Electronics,1353,1032.17,0,4,5412,398,1309.04,Sale,Tuesday
03-12-2024,P105,Sports,232.75,174.08,5,4,931,93,232.25,Normal,Tuesday
03-12-2024,P106,Fashion,1130.5,1014.3,15,0,0,176,1182.97,Holiday,Tuesday
03-12-2024,P107,Electronics,1279,808.88,0,1,1279,175,1275.96,Normal,Tuesday
03-12-2024,P108,Electronics,1310,920.05,0,0,0,406,1347.94,Festival,Tuesday
03-12-2024,P109,Sports,664,400.97,0,3,1992,179,645.42,Normal,Tuesday
03-12-2024,P110,Sports,1376,925.33,0,2,2752,376,1382.47,Festival,Tuesday
03-12-2024,P111,Electronics,1036.15,744.73,15,0,0,365,1046.5,Normal,Tuesday
03-12-2024,P112,Sports,536,338.37,0,4,2144,426,529.51,Normal,Tuesday
03-12-2024,P113,Sports,753,571.07,0,2,1506,315,740.28,Normal,Tuesday
03-12-2024,P114,Sports,872,685.54,0,4,3488,352,908.6,Sale,Tuesday
03-12-2024,P115,Sports,1196.8,900.68,15,0,0,340,1189.8,Normal,Tuesday
03-12-2024,P116,Electronics,1233,959.88,10,0,0,82,1193.92,Normal,Tuesday
03-12-2024,P117,Electronics,1155.6,1009.56,10,1,1155.6,20,1175.32,Normal,Tuesday
03-12-2024,P118,Home,1224.9,822.77,10,0,0,495,1272.16,Sale,Tuesday
03-12-2024,P119,Home,720,520.44,0,2,1440,384,733.34,Festival,Tuesday
04-12-2024,P100,Electronics,948,607.62,0,3,2844,474,992.98,Normal,Wednesday
04-12-2024,P101,Electronics,1259,766.22,0,0,0,407,1245.15,Normal,Wednesday
04-12-2024,P102,Sports,1207.8,837.45,10,2,2415.6,374,1235.59,Festival,Wednesday
04-12-2024,P103,Home,1250.1,1007.99,10,3,3750.3,323,1255.76,Festival,Wednesday
04-12-2024,P104,Electronics,706,472.31,0,0,0,418,719.71,Normal,Wednesday
04-12-2024,P105,Home,373,234.86,0,2,746,60,369.19,Normal,Wednesday
04-12-2024,P106,Fashion,1040,723.87,0,0,0,114,1014.49,Sale,Wednesday
04-12-2024,P107,Sports,679,504.2,0,4,2716,450,671.6,Normal,Wednesday
04-12-2024,P108,Sports,1325.25,930.37,5,0,0,487,1280.89,Normal,Wednesday
